"","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","daily.returns","tr","atr","trueHigh","ATRstop"
"38",2757.370117,2780.639893,2753.780029,2779.600098,3424650000,2779.600098,0.0117570154056368,33.3398440000001,42.2124641193352,2780.639893,2747.300049
"39",2780.449951,2789.149902,2744.219971,2744.280029,3745080000,2744.280029,-0.0127068886727316,44.9299310000001,42.7559574954682,2789.149902,2744.219971
"40",2753.780029,2761.52002,2713.540039,2713.830078,4230660000,2713.830078,-0.0110957885777772,47.979981,43.8007621963745,2761.52002,2713.540039
"41",2715.219971,2730.889893,2659.649902,2677.669922,4503970000,2677.669922,-0.0133243994504803,71.2399909999999,49.2886079570996,2730.889893,2659.649902
"42",2658.889893,2696.25,2647.320068,2691.25,3882450000,2691.25,0.0050716026977129,48.929932,49.2168727656797,2696.25,2647.320068
"43",2681.060059,2728.090088,2675.75,2720.939941,3710810000,2720.939941,0.0110320263817929,52.3400879999999,49.8415158125437,2728.090088,2675.75
"44",2730.179932,2732.080078,2711.26001,2728.120117,3370690000,2728.120117,0.00263885868695835,20.820068,44.037226250035,2732.080078,2711.26001
"45",2710.179932,2730.600098,2701.73999,2726.800049,3393270000,2726.800049,-0.000483874588869448,28.8601079999999,41.001802600028,2730.600098,2701.73999
"46",2732.75,2740.449951,2722.649902,2738.969971,3212320000,2738.969971,0.00446307825337722,17.8000489999999,36.3614518800224,2740.449951,2722.649902
"47",2752.909912,2786.570068,2751.540039,2786.570068,3364100000,2786.570068,0.0173788312774459,47.600097,38.6091809040179,2786.570068,2738.969971
"48",2790.540039,2796.97998,2779.26001,2783.02002,3185020000,2783.02002,-0.00127398483202257,17.7199700000001,34.4313387232143,2796.97998,2779.26001
"49",2792.310059,2801.899902,2758.679932,2765.310059,3301650000,2765.310059,-0.00636357657247466,43.2199700000001,36.1890649785715,2801.899902,2758.679932
"50",2774.060059,2777.110107,2744.379883,2749.47998,3391360000,2749.47998,-0.00572452226414144,32.7302239999999,35.4972967828572,2777.110107,2744.379883
"51",2754.27002,2763.030029,2741.469971,2747.330078,3500330000,2747.330078,-0.000781930407072862,21.560058,32.7098490262858,2763.030029,2741.469971
"52",2750.570068,2761.850098,2749.969971,2752.01001,5372340000,2752.01001,0.00170344729869765,14.5200199999999,29.0718832210286,2761.850098,2747.330078
"53",2741.379883,2741.379883,2694.590088,2712.919922,3302130000,2712.919922,-0.0142041954273269,57.419922,34.7414909768229,2752.01001,2694.590088
"54",2715.050049,2724.219971,2710.050049,2716.939941,3261030000,2716.939941,0.00148180525617447,14.169922,30.6271771814583,2724.219971,2710.050049
"55",2714.98999,2739.139893,2709.790039,2711.929932,3415510000,2711.929932,-0.00184398960182985,29.3498540000001,30.3717125451667,2739.139893,2709.790039
"56",2691.360107,2695.679932,2641.590088,2643.689941,3739800000,2643.689941,-0.0251628886848393,70.3398440000001,38.3653388361333,2711.929932,2641.590088
"57",2646.709961,2657.669922,2585.889893,2588.26001,3815080000,2588.26001,-0.0209668804727657,71.780029,45.0482768689067,2657.669922,2585.889893
"58",2619.350098,2661.360107,2601.810059,2658.550049,3511100000,2658.550049,0.0271572557349058,73.100097,50.6586408951254,2661.360107,2588.26001
"59",2667.570068,2674.780029,2596.120117,2612.620117,3706350000,2612.620117,-0.017276308947908,78.6599120000001,56.2588951161003,2674.780029,2596.120117
"60",2611.300049,2632.649902,2593.060059,2605,3864500000,2605,-0.00291665709469846,39.5898430000002,52.9250846928803,2632.649902,2593.060059
"61",2614.409912,2659.070068,2609.719971,2640.870117,3565990000,2640.870117,0.0137697186180421,54.070068,53.1540813543042,2659.070068,2605
"62",2633.449951,2638.300049,2553.800049,2581.879883,3598520000,2581.879883,-0.0223374234197523,87.070068,59.9372786834434,2640.870117,2553.800049
"63",2592.169922,2619.139893,2575.48999,2614.449951,3392810000,2614.449951,0.0126148657086849,43.649903,56.6798035467547,2619.139893,2575.48999
"64",2584.040039,2649.860107,2573.610107,2644.689941,3350340000,2644.689941,0.011566482650943,76.25,60.5938428374038,2649.860107,2573.610107
"65",2657.360107,2672.080078,2649.580078,2662.840088,3178970000,2662.840088,0.00686286385357415,27.3901369999999,53.953101669923,2672.080078,2644.689941
"66",2645.820068,2656.879883,2586.27002,2604.469971,3299700000,2604.469971,-0.0219202487085285,76.570068,58.4764949359384,2662.840088,2586.27002
"67",2617.179932,2653.550049,2610.790039,2613.159912,3062960000,2613.159912,0.00333654873995859,49.080078,56.5972115487507,2653.550049,2604.469971
"68",2638.409912,2665.449951,2635.780029,2656.870117,3543930000,2656.870117,0.0167269537540646,52.290039,55.7357770390006,2665.449951,2613.159912
"69",2643.889893,2661.429932,2639.25,2642.189941,3020760000,2642.189941,-0.00552536456564767,22.179932,49.0246080312005,2661.429932,2639.25
"70",2653.830078,2674.719971,2653.830078,2663.98999,3021320000,2663.98999,0.00825075013030641,32.5300299999999,45.7256924249604,2674.719971,2642.189941
"71",2676.899902,2680.26001,2645.050049,2656.300049,2960910000,2656.300049,-0.00288662533600592,35.209961,43.6225461399683,2680.26001,2645.050049
"72",2670.100098,2686.48999,2665.159912,2677.840088,3019700000,2677.840088,0.00810903836263122,30.1899410000001,40.9360251119746,2686.48999,2656.300049
"73",2692.73999,2713.340088,2692.050049,2706.389893,3234360000,2706.389893,0.010661504817983,35.5,39.8488200895797,2713.340088,2677.840088
"74",2710.110107,2717.48999,2703.629883,2708.639893,3383410000,2708.639893,0.000831365800552097,13.860107,34.6510774716638,2717.48999,2703.629883
"75",2701.159912,2702.840088,2681.899902,2693.129883,3349370000,2693.129883,-0.00572612477578982,26.7399909999999,33.068860177331,2708.639893,2681.899902
"76",2692.560059,2693.939941,2660.610107,2670.139893,3388590000,2670.139893,-0.00853653221299167,33.3298340000001,33.1210549418648,2693.939941,2660.610107
"77",2675.399902,2682.860107,2657.98999,2670.290039,3017480000,2670.290039,5.62315107135447e-05,24.8701169999999,31.4708673534918,2682.860107,2657.98999
"78",2680.800049,2683.550049,2617.320068,2634.560059,3706740000,2634.560059,-0.0133805614664169,66.229981,38.4226900827935,2683.550049,2617.320068
"79",2634.919922,2645.300049,2612.669922,2639.399902,3499440000,2639.399902,0.00183705927806299,32.6301269999999,37.2641774662348,2645.300049,2612.669922
"80",2651.649902,2676.47998,2647.159912,2666.939941,3665720000,2666.939941,0.0104342047520467,37.080078,37.2273575729878,2676.47998,2639.399902
"81",2675.469971,2677.350098,2659.01001,2669.909912,3219030000,2669.909912,0.0011136250030761,18.3400879999999,33.4499036583902,2677.350098,2659.01001
"82",2682.51001,2682.870117,2648.040039,2648.050049,3734530000,2648.050049,-0.00818749085942949,34.830078,33.7259385267122,2682.870117,2648.040039
"83",2642.959961,2655.27002,2625.409912,2654.800049,3559850000,2654.800049,0.00254904547689683,29.8601079999999,32.9527724213697,2655.27002,2625.409912
"84",2654.23999,2660.870117,2631.699951,2635.669922,4010770000,2635.669922,-0.00720586358554787,29.1701659999999,32.1962511370957,2660.870117,2631.699951
"85",2628.080078,2637.139893,2594.620117,2629.72998,3851470000,2629.72998,-0.00225367446447644,42.5197760000001,34.2609561096766,2637.139893,2594.620117
"86",2621.449951,2670.929932,2615.320068,2663.419922,3327220000,2663.419922,0.0128111791918653,55.609864,38.5307376877413,2670.929932,2615.320068
"87",2680.340088,2683.350098,2664.699951,2672.629883,3237960000,2672.629883,0.00345794552482137,19.9301759999998,34.810625350193,2683.350098,2663.419922
"88",2670.26001,2676.340088,2655.199951,2671.919922,3717570000,2671.919922,-0.000265641346194556,21.1401369999999,32.0765276801544,2676.340088,2655.199951
"89",2678.120117,2701.27002,2674.139893,2697.790039,3909500000,2697.790039,0.00968222018444154,29.3500979999999,31.5312417441235,2701.27002,2671.919922
"90",2705.02002,2726.110107,2704.540039,2723.070068,3333050000,2723.070068,0.00937064361367823,28.320068,30.8890069952988,2726.110107,2697.790039
"91",2722.699951,2732.860107,2717.449951,2727.719971,2862700000,2727.719971,0.00170759579587876,15.4101559999999,27.793236796239,2732.860107,2717.449951
"92",2738.469971,2742.100098,2725.469971,2730.129883,2972660000,2730.129883,0.0008834895171137,16.6301269999999,25.5606148369912,2742.100098,2725.469971
"93",2718.590088,2718.590088,2701.909912,2711.449951,3290680000,2711.449951,-0.00684214041109044,28.219971,26.092486069593,2730.129883,2701.909912
"94",2712.620117,2727.76001,2712.169922,2722.459961,3202670000,2722.459961,0.0040605617654641,16.3100589999999,24.1360006556744,2727.76001,2711.449951
"95",2719.709961,2731.959961,2711.360107,2720.129883,3475400000,2720.129883,-0.000855872274846625,20.5998540000001,23.4287713245395,2731.959961,2711.360107
"96",2717.350098,2719.5,2709.179932,2712.969971,3368690000,2712.969971,-0.0026321948980258,10.9499510000001,20.9330072596316,2720.129883,2709.179932
"97",2735.389893,2739.189941,2725.699951,2733.01001,3019890000,2733.01001,0.00738675297338931,26.2199700000001,21.9903998077053,2739.189941,2712.969971
"98",2738.340088,2742.23999,2721.879883,2724.439941,3366310000,2724.439941,-0.0031357620237914,20.360107,21.6643412461642,2742.23999,2721.879883
"99",2713.97998,2733.330078,2709.540039,2733.290039,3326290000,2733.290039,0.00324841001881349,23.790039,22.0894807969314,2733.330078,2709.540039
"100",2730.939941,2731.969971,2707.379883,2727.76001,3256030000,2727.76001,-0.00202321338792977,25.9101559999999,22.8536158375451,2733.290039,2707.379883
"101",2723.600098,2727.360107,2714.98999,2721.330078,2995260000,2721.330078,-0.00235722056794874,12.7700199999999,20.8368966700361,2727.76001,2714.98999
"102",2705.110107,2710.669922,2676.810059,2689.860107,3736890000,2689.860107,-0.0115641874002761,44.520019,25.5735211360289,2721.330078,2676.810059
"103",2702.429932,2729.340088,2702.429932,2724.01001,3561050000,2724.01001,0.0126957914692774,39.479981,28.3548131088231,2729.340088,2689.860107
"104",2720.97998,2722.5,2700.679932,2705.27002,4235370000,2705.27002,-0.00687955988825462,23.330078,27.3498660870585,2724.01001,2700.679932
"105",2718.699951,2736.929932,2718.699951,2734.620117,3684130000,2734.620117,0.010849230126019,31.6599120000001,28.2118752696468,2736.929932,2705.27002
"106",2741.669922,2749.159912,2740.540039,2746.870117,3376510000,2746.870117,0.00447959843630441,14.5397950000001,25.4774592157175,2749.159912,2734.620117
"107",2748.459961,2752.610107,2739.51001,2748.800049,3517790000,2748.800049,0.000702593103349081,13.100097,23.001986772574,2752.610107,2739.51001
"108",2753.25,2772.389893,2748.459961,2772.350098,3651640000,2772.350098,0.00856739252772032,23.929932,23.1875758180592,2772.389893,2748.459961
"109",2774.840088,2779.899902,2760.159912,2770.370117,3711330000,2770.370117,-0.000714188659443948,19.73999,22.4980586544473,2779.899902,2760.159912
"110",2765.840088,2779.389893,2763.590088,2779.030029,3123210000,2779.030029,0.00312590435005777,15.7998050000001,21.1584079235579,2779.389893,2763.590088
"111",2780.179932,2790.209961,2780.169922,2782,3232330000,2782,0.00106870777537749,11.179932,19.1627127388463,2790.209961,2779.030029
"112",2785.600098,2789.800049,2778.780029,2786.850098,3401010000,2786.850098,0.00174338533429186,11.0200199999999,17.534174191077,2789.800049,2778.780029
"113",2787.939941,2791.469971,2774.649902,2775.629883,3779230000,2775.629883,-0.0040261279241578,16.8200689999999,17.3913531528616,2791.469971,2774.649902
"114",2783.209961,2789.060059,2776.52002,2782.48999,3526890000,2782.48999,0.00247154962627261,13.4301759999998,16.5991177222893,2789.060059,2775.629883
"115",2777.780029,2782.810059,2761.72998,2779.659912,5428790000,2779.659912,-0.00101710267069099,21.0800789999998,17.4953099778314,2782.810059,2761.72998
"116",2765.790039,2774.98999,2757.120117,2773.75,3287150000,2773.75,-0.00212612772321052,22.5397950000001,18.5042069822651,2779.659912,2757.120117
"117",2752.01001,2765.050049,2743.189941,2762.590088,3661470000,2762.590088,-0.00402340225326725,30.5600589999999,20.9153773858121,2773.75,2743.189941
"118",2769.72998,2774.860107,2763.909912,2767.320068,3327600000,2767.320068,0.00171215411962344,12.270019,19.1863057086497,2774.860107,2762.590088
"119",2769.280029,2769.280029,2744.389893,2749.76001,3300060000,2749.76001,-0.00634551030184627,24.890136,20.3270717669197,2769.280029,2744.389893
"120",2760.790039,2764.169922,2752.679932,2754.879883,5450550000,2754.879883,0.00186193448933025,14.4099120000001,19.1436398135358,2764.169922,2749.76001
"121",2742.939941,2742.939941,2698.669922,2717.070068,3655080000,2717.070068,-0.0137246691709935,56.209961,26.5569040508287,2754.879883,2698.669922
"122",2722.120117,2732.909912,2715.600098,2723.060059,3555090000,2723.060059,0.00220457730205292,17.3098140000002,24.707486040663,2732.909912,2715.600098
"123",2728.449951,2746.090088,2699.379883,2699.629883,3776090000,2699.629883,-0.00860435520787017,46.7102049999999,29.1080298325303,2746.090088,2699.379883
"124",2698.689941,2724.340088,2691.98999,2716.310059,3428140000,2716.310059,0.0061786899400682,32.3500979999999,29.7564434660243,2724.340088,2691.98999
"125",2727.129883,2743.26001,2718.030029,2718.370117,3565620000,2718.370117,0.00075840311129971,26.9499510000001,29.1951449728194,2743.26001,2716.310059
"126",2704.949951,2727.26001,2698.949951,2726.709961,3073650000,2726.709961,0.00306795750433131,28.3100589999999,29.0181277782555,2727.26001,2698.949951
"127",2733.27002,2736.580078,2711.159912,2713.219971,1911470000,2713.219971,-0.00494735054074202,25.4201659999999,28.2985354226044,2736.580078,2711.159912
"128",2724.189941,2737.830078,2716.02002,2736.610107,2953420000,2736.610107,0.00862080341808014,24.610107,27.5608497380835,2737.830078,2713.219971
"129",2737.679932,2764.409912,2733.52002,2759.820068,2554780000,2759.820068,0.00848128161941331,30.8898920000001,28.2266581904668,2764.409912,2733.52002
"130",2775.620117,2784.649902,2770.72998,2784.169922,3050040000,2784.169922,0.00882298606432186,24.8298340000001,27.5472933523735,2784.649902,2759.820068
"131",2788.560059,2795.580078,2786.23999,2793.840088,3063850000,2793.840088,0.00347326717510588,11.4101559999999,24.3198658818988,2795.580078,2784.169922
"132",2779.820068,2785.909912,2770.77002,2774.02002,2964740000,2774.02002,-0.00709420273734718,23.070068,24.069906305519,2793.840088,2770.77002
"133",2783.139893,2799.219971,2781.530029,2798.290039,2821690000,2798.290039,0.00874904248167607,25.1999510000001,24.2959152444152,2799.219971,2774.02002
"134",2796.929932,2804.530029,2791.689941,2801.310059,2.614e+09,2801.310059,0.00107923766225437,12.8400879999999,22.0047497955322,2804.530029,2791.689941
"135",2797.360107,2801.189941,2793.389893,2798.429932,2812230000,2798.429932,-0.00102813574339855,7.92016599999988,19.1878330364257,2801.310059,2793.389893
"136",2789.340088,2814.189941,2789.23999,2809.550049,3050730000,2809.550049,0.0039736985631984,24.9499510000001,20.3402566291406,2814.189941,2789.23999
"137",2811.350098,2816.76001,2805.889893,2815.620117,3089780000,2815.620117,0.00216051249991445,10.8701169999999,18.4462287033125,2816.76001,2805.889893
"138",2809.370117,2812.050049,2799.77002,2804.48999,3266700000,2804.48999,-0.00395299313739061,15.850097,17.92700236265,2815.620117,2799.77002
"139",2804.550049,2809.699951,2800.01001,2801.830078,3230210000,2801.830078,-0.000948447671228814,9.68994100000009,16.27959009012,2809.699951,2800.01001
"140",2799.169922,2808.610107,2795.139893,2806.97998,2907430000,2806.97998,0.00183804936653265,13.4702139999999,15.717714872096,2808.610107,2795.139893
"141",2820.679932,2829.98999,2811.120117,2820.399902,3417530000,2820.399902,0.00478091119125112,23.01001,17.1761738976768,2829.98999,2806.97998
"142",2817.72998,2848.030029,2817.72998,2846.070068,3553010000,2846.070068,0.0091016050531687,30.3000489999999,19.8009489181414,2848.030029,2817.72998
"143",2835.48999,2845.570068,2835.26001,2837.439941,3653330000,2837.439941,-0.00303229604113875,10.810058,18.0027707345131,2846.070068,2835.26001
"144",2842.350098,2843.169922,2808.340088,2818.820068,3415710000,2818.820068,-0.00656220867654311,34.8298340000001,21.3681833876105,2843.169922,2808.340088
"145",2819,2821.73999,2798.110107,2802.600098,3245770000,2802.600098,-0.00575417004587608,23.6298830000001,21.8205233100884,2821.73999,2798.110107
"146",2809.72998,2824.459961,2808.060059,2816.290039,3892100000,2816.290039,0.00488472865242873,21.8598630000001,21.8283912480708,2824.459961,2802.600098
"147",2821.169922,2825.830078,2805.850098,2813.360107,3496990000,2813.360107,-0.0010403516539228,19.9799800000001,21.4587089984566,2825.830078,2805.850098
"148",2800.47998,2829.909912,2796.340088,2827.219971,3467380000,2827.219971,0.00492644505959783,33.5698240000002,23.8809319987653,2829.909912,2796.340088
"149",2829.620117,2840.379883,2827.370117,2840.350098,3030390000,2840.350098,0.00464418302596936,13.1599120000001,21.7367279990123,2840.379883,2827.219971
"150",2840.290039,2853.290039,2835.97998,2850.399902,2874540000,2850.399902,0.00353822720906005,17.3100589999999,20.8513941992098,2853.290039,2835.97998
"151",2855.919922,2863.429932,2855.919922,2858.449951,3162770000,2858.449951,0.00282418231713777,13.0300299999999,19.2871213593678,2863.429932,2850.399902
"152",2856.790039,2862.439941,2853.090088,2857.699951,2972200000,2857.699951,-0.000262379965665471,9.34985300000017,17.2996676874943,2862.439941,2853.090088
"153",2857.189941,2862.47998,2851.97998,2853.580078,3047050000,2853.580078,-0.00144167444820731,10.5,15.9397341499954,2862.47998,2851.97998
"154",2838.899902,2842.199951,2825.810059,2833.280029,3256040000,2833.280029,-0.00711388797409451,27.770019,18.3057911199964,2853.580078,2825.810059
"155",2835.459961,2843.399902,2819.879883,2821.929932,3158450000,2821.929932,-0.0040059919541402,23.520019,19.3486366959971,2843.399902,2819.879883
"156",2827.879883,2843.110107,2826.580078,2839.959961,2976970000,2839.959961,0.00638925467126028,21.180175,19.7149443567977,2843.110107,2821.929932
"157",2827.949951,2827.949951,2802.48999,2818.370117,3645070000,2818.370117,-0.0076021649236202,37.469971,23.2659496854381,2839.959961,2802.48999
"158",2831.439941,2850.48999,2831.439941,2840.689941,3219880000,2840.689941,0.00791940840749428,32.1198730000001,25.0367343483505,2850.48999,2818.370117
"159",2838.320068,2855.629883,2833.72998,2850.129883,3024100000,2850.129883,0.00332311593171508,21.899903,24.4093680786804,2855.629883,2833.72998
"160",2853.929932,2859.76001,2850.620117,2857.050049,2748020000,2857.050049,0.00242801776904145,9.6301269999999,21.4535198629443,2859.76001,2850.129883
"161",2861.51001,2873.22998,2861.320068,2862.959961,3147140000,2862.959961,0.00206853639195748,16.1799310000001,20.3988020903555,2873.22998,2857.050049
"162",2860.98999,2867.540039,2856.050049,2861.820068,2689560000,2861.820068,-0.000398151918129419,11.48999,18.6170396722844,2867.540039,2856.050049
"163",2860.290039,2868.780029,2854.030029,2856.97998,2713910000,2856.97998,-0.00169126216358617,14.75,17.8436317378275,2868.780029,2854.030029
"164",2862.350098,2876.159912,2862.350098,2874.689941,2596190000,2874.689941,0.00619883972725632,19.179932,18.110891790262,2876.159912,2856.97998
"165",2884.689941,2898.25,2884.689941,2896.73999,2854080000,2896.73999,0.00767040948852027,23.5600589999999,19.2007252322096,2898.25,2874.689941
"166",2901.449951,2903.77002,2893.5,2897.52002,2683190000,2897.52002,0.000269278569251297,10.2700199999999,17.4145841857677,2903.77002,2893.5
"167",2900.620117,2916.5,2898.399902,2914.040039,2791860000,2914.040039,0.00570143394557121,18.9799800000001,17.7276633486141,2916.5,2897.52002
"168",2908.939941,2912.459961,2895.219971,2901.129883,2802180000,2901.129883,-0.0044303289684483,18.820068,17.9461442788913,2914.040039,2895.219971
"169",2898.370117,2906.320068,2891.72998,2901.52002,2880260000,2901.52002,0.000134477605530758,14.5900879999999,17.274933023113,2906.320068,2891.72998
"170",2896.959961,2900.179932,2885.129883,2896.719971,3077060000,2896.719971,-0.00165432220591744,16.3901369999999,17.0979738184904,2901.52002,2885.129883
"171",2891.590088,2894.209961,2876.919922,2888.600098,3241250000,2888.600098,-0.00280312666784877,19.8000489999999,17.6383888547923,2896.719971,2876.919922
"172",2888.639893,2892.050049,2867.290039,2878.050049,3139590000,2878.050049,-0.00365230514507864,24.76001,19.0627130838338,2892.050049,2867.290039
"173",2868.26001,2883.810059,2864.120117,2871.679932,2946270000,2871.679932,-0.00221334476174706,19.689942,19.1881588670671,2883.810059,2864.120117
"174",2881.389893,2886.929932,2875.939941,2877.129883,2731400000,2877.129883,0.00189782675265082,15.25,18.4005270936537,2886.929932,2871.679932
"175",2871.570068,2892.52002,2866.780029,2887.889893,2899660000,2887.889893,0.00373984159129459,25.7399909999999,19.8684198749229,2892.52002,2866.780029
"176",2888.290039,2894.649902,2879.199951,2888.919922,3264930000,2888.919922,0.000356671839358169,15.4499510000001,18.9847260999383,2894.649902,2879.199951
"177",2896.850098,2906.76001,2896.389893,2904.179932,3254930000,2904.179932,0.00528225441065033,17.8400879999999,18.7557984799507,2906.76001,2888.919922
"178",2906.379883,2908.300049,2895.77002,2904.97998,3149800000,2904.97998,0.000275481553737356,12.530029,17.5106445839605,2908.300049,2895.77002
"179",2903.830078,2904.649902,2886.159912,2888.800049,2947760000,2888.800049,-0.00556972203298978,18.820068,17.7725292671684,2904.97998,2886.159912
"180",2890.73999,2911.169922,2890.429932,2904.310059,3074610000,2904.310059,0.00536901472477092,22.3698730000001,18.6919980137348,2911.169922,2888.800049
"181",2906.600098,2912.360107,2903.820068,2907.949951,3280020000,2907.949951,0.0012532725246468,8.54003899999998,16.6616062109878,2912.360107,2903.820068
"182",2919.72998,2934.800049,2919.72998,2930.75,3337730000,2930.75,0.00784059195797338,26.8500979999999,18.6993045687902,2934.800049,2907.949951
"183",2936.76001,2940.909912,2927.110107,2929.669922,5607610000,2929.669922,-0.000368532969376445,13.7998050000001,17.7194046550322,2940.909912,2927.110107
"184",2921.830078,2923.790039,2912.629883,2919.370117,3372210000,2919.370117,-0.0035156878673106,17.040039,17.5835315240258,2929.669922,2912.629883
"185",2921.75,2923.949951,2913.699951,2915.560059,3285480000,2915.560059,-0.00130509591018058,10.25,16.1168252192206,2923.949951,2913.699951
"186",2916.97998,2931.149902,2903.280029,2905.969971,3388620000,2905.969971,-0.003289278151001,27.8698730000001,18.4674347753765,2931.149902,2903.280029
"187",2911.649902,2927.219971,2909.27002,2914,3060850000,2914,0.0027632869851153,21.25,19.0239478203012,2927.219971,2905.969971
"188",2910.030029,2920.530029,2907.5,2913.97998,3432300000,2913.97998,-6.87028140011758e-06,13.030029,17.825164056241,2920.530029,2907.5
